ACCIDENT_DATE,ACCIDENT_NO,ACCIDENT_TIME,ACCIDENT_TYPE,ALCOHOLTIME,ALCOHOL_RELATED,BICYCLIST,DAY_OF_WEEK,DCA_CODE,DEG_URBAN_ALL,DEG_URBAN_NAME,DRIVER,FATALITY,FEMALES,HEAVYVEHICLE,HIT_RUN_FLAG,INJ_OR_FATAL,LATITUDE,LGA_NAME,LGA_NAME_ALL,LIGHT_CONDITION,LONGITUDE,MALES,MOTORCYCLE,MOTORIST,NODE_TYPE,NONINJURED,NO_OF_VEHICLES,Number of Records,OBJECTID,OLD_DRIVER,OLD_PEDESTRIAN,OTHERINJURY,PASSENGERVEHICLE,PASSENGER,PEDESTRIAN,PED_CYCLIST_13_18,PED_CYCLIST_5_12,PILLION,POLICE_ATTEND,PUBLICVEHICLE,REGION_NAME,REGION_NAME_ALL,RMA,RMA_ALL,ROAD_GEOMETRY,RUN_OFFROAD,SERIOUSINJURY,SEVERITY,SPEED_ZONE,SRNS,SRNS_ALL,STAT_DIV_NAME,TOTAL_PERSONS,UNKNOWN,UNLICENCSED,YOUNG_DRIVER
14/11/18,T20180021802,06.00.00,Collision with vehicle,Yes,No,0,Wednesday,REAR END(VEHICLES IN SAME LANE),MELB_URBAN,MELB_URBAN,2,0,0,0,No,1,-37.70086,MORELAND,MORELAND,Dusk/Dawn,144.92963,2,0,0,Intersection,2,2,1,3475187,0,0,1,2,0,1,0,0,0,No,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Local Road,Local Road,Cross intersection,No,0,Other injury accident,Not known,,,Metro,3,0,0,0
21/11/18,T20180021803,07.43.00,Collision with vehicle,No,No,0,Tuesday,REAR END(VEHICLES IN SAME LANE),SMALL_CITIES,SMALL_CITIES,2,0,5,0,No,6,-37.69527,MELTON,MELTON,Day,144.60345,1,0,0,Non-Intersection,0,2,1,3475188,0,0,6,2,4,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Freeway,Freeway,Not at intersection,No,0,Other injury accident,110 km/hr,M,M,Metro,6,0,0,0
21/11/18,T20180021805,08.50.00,Collision with vehicle,No,No,0,Tuesday,REAR END(VEHICLES IN SAME LANE),MELB_URBAN,MELB_URBAN,2,0,2,0,No,1,-37.94023,DANDENONG,DANDENONG,Day,145.15445,1,0,0,Non-Intersection,2,2,1,3475189,0,0,1,2,1,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Arterial Highway,Arterial Highway,T intersection,No,0,Other injury accident,70 km/hr,,,Metro,3,0,0,0
21/11/18,T20180021806,07.00.00,Collision with vehicle,No,No,0,Wednesday,REAR END(VEHICLES IN SAME LANE),MELB_URBAN,MELB_URBAN,3,0,1,0,No,1,-37.66898,BRIMBANK,BRIMBANK,Day,144.75955,2,0,0,Non-Intersection,2,3,1,3475190,0,0,1,3,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Freeway,Freeway,Not at intersection,No,0,Other injury accident,100 km/hr,M,M,Metro,3,0,0,2
21/11/18,T20180021810,09.35.00,Collision with vehicle,No,No,0,Wednesday,REAR END(VEHICLES IN SAME LANE),RURAL_VICTORIA,RURAL_VICTORIA,2,0,3,0,No,1,-37.60197,HUME,HUME,Day,144.71294,1,0,0,Non-Intersection,3,2,1,3475192,0,0,1,2,2,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Other,Arterial Other,Not at intersection,No,0,Other injury accident,80 km/hr,C,C,Metro,4,0,0,1
21/11/18,T20180021811,11.45.00,Collision with a fixed object,No,No,0,Wednesday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,MELB_URBAN,MELB_URBAN,1,0,1,0,No,1,-37.59686,HUME,HUME,Day,144.94288,0,0,0,Non-Intersection,0,1,1,3475193,0,0,1,1,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Other,Arterial Other,Not at intersection,Yes,0,Other injury accident,80 km/hr,,,Metro,1,0,1,1
27/11/18,T20180022242,09.50.00,Struck Pedestrian,No,No,0,Tuesday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,MELB_URBAN,MELB_URBAN,1,0,2,0,No,1,-37.81581,WHITEHORSE,WHITEHORSE,Day,145.19361,0,0,0,Non-Intersection,1,1,1,3475194,0,0,1,1,0,1,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Arterial Other,Arterial Other,Not at intersection,No,0,Other injury accident,60 km/hr,,,Metro,2,0,0,0
20/11/18,T20180022251,17.15.00,Collision with vehicle,No,No,1,Monday,CROSS TRAFFIC(INTERSECTIONS ONLY),MELB_URBAN,MELB_URBAN,1,0,1,0,No,1,-37.77995,MELBOURNE,"YARRA,MELBOURNE",Day,144.96284,1,0,0,Non-Intersection,1,2,1,3475198,0,0,1,1,0,0,0,0,0,No,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Local Road,Local Road,Not at intersection,No,0,Other injury accident,40 km/hr,,,Metro,2,0,0,0
26/11/18,T20180022252,17.10.00,Collision with a fixed object,Yes,No,0,Sunday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,RURAL_VICTORIA,RURAL_VICTORIA,1,0,1,0,No,1,-37.59826,YARRA RANGES,YARRA RANGES,Day,145.63537,0,0,0,Non-Intersection,0,1,1,3475199,0,0,1,1,0,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Arterial Highway,Arterial Highway,Not at intersection,Yes,0,Other injury accident,80 km/hr,B,B,Metro,1,0,0,0
20/11/18,T20180022255,14.30.00,Collision with vehicle,No,No,0,Tuesday,CROSS TRAFFIC(INTERSECTIONS ONLY),LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,2,0,2,0,No,2,-37.60495,BALLARAT,BALLARAT,Unk.,143.83134,0,0,0,Intersection,0,2,1,3475202,0,0,2,2,0,0,0,0,0,No,0,WESTERN REGION,WESTERN REGION,Local Road,Local Road,Cross intersection,No,0,Other injury accident,Not known,,,Country,2,0,0,0
27/11/18,T20180022257,07.23.00,Collision with vehicle,No,No,0,Tuesday,HEAD ON (NOT OVERTAKING),MELB_URBAN,MELB_URBAN,2,0,1,0,No,2,-38.0722,FRANKSTON,FRANKSTON,Day,145.1945,1,0,0,Intersection,0,2,1,3475203,0,0,2,2,0,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,,,Cross intersection,No,0,Other injury accident,80 km/hr,,,Metro,2,0,0,0
26/11/18,T20180022789,19.30.00,Collision with vehicle,Yes,No,0,Sunday,RIGHT THROUGH,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,2,0,1,0,No,1,-38.15742,GEELONG,GEELONG,Unk.,144.35073,1,0,0,Intersection,1,2,1,3475207,0,0,1,2,0,0,0,0,0,No,0,SOUTH WESTERN REGION,SOUTH WESTERN REGION,Arterial Highway,"Arterial Highway,Local Road",T intersection,No,0,Other injury accident,70 km/hr,A,A,Country,2,0,0,0
5/12/18,T20180022795,09.55.00,Collision with vehicle,No,No,1,Wednesday,CROSS TRAFFIC(INTERSECTIONS ONLY),MELB_URBAN,MELB_URBAN,1,0,1,0,No,1,-37.77995,MELBOURNE,"YARRA,MELBOURNE",Day,144.96284,1,0,0,Non-Intersection,1,2,1,3475208,0,0,1,1,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Local Road,Local Road,Not at intersection,No,0,Other injury accident,40 km/hr,,,Metro,2,0,0,0
5/12/18,T20180022798,09.00.00,Collision with a fixed object,No,No,0,Tuesday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,RURAL_VICTORIA,RURAL_VICTORIA,1,0,1,0,No,1,-37.50859,PYRENEES,PYRENEES,Day,143.50832,0,0,0,Non-Intersection,0,1,1,3475209,0,0,1,1,0,0,0,0,0,Yes,0,WESTERN REGION,WESTERN REGION,Local Road,Local Road,Not at intersection,Yes,0,Other injury accident,100 km/hr,,,Country,1,0,0,0
22/11/18,T20180022799,15.25.00,Collision with vehicle,No,No,1,Thursday,CROSS TRAFFIC(INTERSECTIONS ONLY),"MELBOURNE_CBD,MELB_URBAN",MELBOURNE_CBD,1,0,1,0,No,1,-37.81218,MELBOURNE,MELBOURNE,Unk.,144.95495,1,0,0,Intersection,1,2,1,3475210,0,0,1,1,0,0,0,0,0,No,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Local Road,Local Road,Cross intersection,No,0,Other injury accident,Not known,,,Metro,2,0,0,0
19/11/18,T20180022803,17.20.00,Collision with vehicle,Yes,No,0,Sunday,REAR END(VEHICLES IN SAME LANE),MELB_URBAN,MELB_URBAN,2,0,1,0,No,1,-37.922,MONASH,MONASH,Unk.,145.15814,1,0,0,Non-Intersection,1,2,1,3475211,0,0,1,1,0,0,0,0,0,No,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Arterial Highway,Arterial Highway,Not at intersection,No,0,Other injury accident,80 km/hr,,,Metro,2,0,0,0
1/9/18,T20180022806,12.20.00,Collision with vehicle,No,No,0,Friday,CROSS TRAFFIC(INTERSECTIONS ONLY),MELB_URBAN,MELB_URBAN,2,0,1,0,No,1,-37.87418,PORT PHILLIP,PORT PHILLIP,Day,144.97987,1,0,0,Intersection,1,2,1,3475213,0,0,1,2,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Other,"Arterial Other,Local Road",Cross intersection,No,0,Other injury accident,50 km/hr,,,Metro,2,0,0,0
5/12/18,T20180022810,14.30.00,Collision with vehicle,No,No,0,Wednesday,RIGHT THROUGH,MELB_URBAN,MELB_URBAN,1,0,1,0,No,1,-37.89448,BAYSIDE,BAYSIDE,Day,144.99016,1,1,1,Intersection,1,2,1,3475214,0,0,1,1,0,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Arterial Other,"Arterial Other,Local Road",T intersection,No,0,Other injury accident,60 km/hr,,,Metro,2,0,0,0
29/11/18,T20180022812,17.20.00,Collision with vehicle,No,No,0,Thursday,REAR END(VEHICLES IN SAME LANE),MELB_URBAN,MELB_URBAN,3,0,1,1,No,1,-37.80643,BRIMBANK,BRIMBANK,Day,144.78821,2,0,0,Non-Intersection,2,3,1,3475215,0,0,1,2,0,0,0,0,0,No,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Other,Arterial Other,Not at intersection,No,0,Other injury accident,80 km/hr,,,Metro,3,0,0,2
5/12/18,T20180022814,14.40.00,No collision and no object struck,No,No,1,Wednesday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),SMALL_CITIES,SMALL_CITIES,0,0,0,0,No,1,-38.36883,COLAC OTWAY,COLAC OTWAY,Day,143.59952,1,0,0,Non-Intersection,0,1,1,3475216,0,0,0,0,0,0,1,0,0,Yes,0,SOUTH WESTERN REGION,SOUTH WESTERN REGION,Local Road,Local Road,Not at intersection,No,1,Serious injury accident,50 km/hr,,,Country,1,0,0,0
5/12/18,T20180022823,18.05.00,Collision with a fixed object,Yes,No,0,Wednesday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,SMALL_CITIES,SMALL_CITIES,1,0,1,0,No,1,-34.2105,MILDURA,MILDURA,Day,142.16166,0,0,0,Intersection,0,1,1,3475219,0,0,0,1,0,0,0,0,0,Yes,0,WESTERN REGION,WESTERN REGION,Arterial Other,"Arterial Other,Local Road",Cross intersection,Yes,1,Serious injury accident,60 km/hr,C,C,Country,1,0,0,1
11/12/18,T20180023279,19.40.00,Collision with vehicle,Yes,No,1,Monday,REAR END(VEHICLES IN SAME LANE),MELB_URBAN,MELB_URBAN,1,0,0,0,No,1,-37.81211,YARRA RANGES,YARRA RANGES,Day,145.33713,2,0,0,Non-Intersection,1,2,1,3475223,1,0,1,1,0,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Arterial Other,Arterial Other,Not at intersection,No,0,Other injury accident,70 km/hr,C,C,Metro,2,0,0,0
5/12/18,T20180023281,17.00.00,Collision with vehicle,No,No,0,Tuesday,REAR END(VEHICLES IN SAME LANE),MELB_URBAN,MELB_URBAN,2,0,2,0,No,2,-38.00132,CASEY,"DANDENONG,CASEY",Day,145.23253,1,0,0,Non-Intersection,1,2,1,3475225,0,0,2,2,1,0,0,0,0,No,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Arterial Highway,Arterial Highway,Not at intersection,No,0,Other injury accident,80 km/hr,,,Metro,3,0,0,1
11/12/18,T20180023288,19.45.00,Collision with vehicle,Yes,No,0,Tuesday,REAR END(VEHICLES IN SAME LANE),MELB_URBAN,MELB_URBAN,4,0,0,0,No,1,-37.98482,DANDENONG,DANDENONG,Dusk/Dawn,145.21406,2,0,0,Intersection,4,4,1,3475230,0,0,1,4,1,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Arterial Highway,"Arterial Highway,Local Road",Cross intersection,No,0,Other injury accident,60 km/hr,,,Metro,5,0,0,1
12/12/18,T20180023294,00.32.00,Collision with vehicle,Yes,No,0,Wednesday,HEAD ON (NOT OVERTAKING),MELB_URBAN,MELB_URBAN,2,0,1,0,No,2,-37.97029,DANDENONG,DANDENONG,Dark Street lights on,145.217,1,0,0,Intersection,0,2,1,3475232,0,0,2,2,0,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Arterial Other,"Arterial Other,Local Road",T intersection,No,0,Other injury accident,60 km/hr,,,Metro,2,0,0,0
21/11/18,T20180021812,11.30.00,Collision with vehicle,No,No,0,Wednesday,RIGHT NEAR (INTERSECTIONS ONLY),MELB_URBAN,MELB_URBAN,2,0,0,0,No,1,-37.82076,MARIBYRNONG,MARIBYRNONG,Day,144.88659,2,0,0,Intersection,1,2,1,3475233,0,0,1,2,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Highway,"Arterial Highway,Local Road",T intersection,No,0,Other injury accident,60 km/hr,,,Metro,2,0,0,0
21/11/18,T20180021822,08.55.00,Collision with vehicle,No,No,1,Wednesday,RIGHT THROUGH,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,0,0,1,0,Yes,1,-37.55566,BALLARAT,BALLARAT,Day,143.85894,0,0,0,Intersection,1,2,1,3475236,0,0,0,0,0,0,0,0,0,Yes,0,WESTERN REGION,WESTERN REGION,Local Road,Local Road,Cross intersection,No,1,Serious injury accident,60 km/hr,,,Country,2,1,0,0
18/11/18,T20180021823,09.40.00,Collision with vehicle,Yes,No,0,Sunday,REAR END(VEHICLES IN SAME LANE),MELB_URBAN,MELB_URBAN,3,0,2,0,No,1,-37.92392,MONASH,MONASH,Day,145.20193,1,0,0,Non-Intersection,2,3,1,3475237,0,0,1,3,0,0,0,0,0,No,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Arterial Highway,Arterial Highway,Not at intersection,No,0,Other injury accident,80 km/hr,,,Metro,3,0,0,2
21/11/18,T20180021826,07.45.00,Collision with vehicle,No,No,0,Tuesday,REAR END(VEHICLES IN SAME LANE),MELB_URBAN,MELB_URBAN,4,0,2,0,No,1,-37.65591,HUME,HUME,Day,144.92804,2,0,0,Non-Intersection,3,4,1,3475238,0,0,1,4,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Other,Arterial Other,Not at intersection,No,0,Other injury accident,80 km/hr,,,Metro,4,0,0,0
21/11/18,T20180021827,11.00.00,Collision with vehicle,No,No,0,Tuesday,CROSS TRAFFIC(INTERSECTIONS ONLY),TOWNS,TOWNS,2,0,1,0,No,1,-35.72669,GANNAWARRA,GANNAWARRA,Day,143.91741,1,0,0,Intersection,1,2,1,3475239,1,0,1,2,0,0,0,0,0,Yes,0,NORTHERN REGION,NORTHERN REGION,Local Road,Local Road,Cross intersection,No,0,Other injury accident,50 km/hr,,,Country,2,0,0,0
21/11/18,T20180021830,10.00.00,Collision with vehicle,No,No,0,Wednesday,CROSS TRAFFIC(INTERSECTIONS ONLY),SMALL_CITIES,SMALL_CITIES,2,0,2,0,No,1,-37.68451,MELTON,MELTON,Day,144.5833,2,0,0,Intersection,3,2,1,3475240,0,0,1,2,2,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Local Road,Local Road,Cross intersection,No,0,Other injury accident,50 km/hr,,,Metro,4,0,1,0
21/11/18,T20180021835,15.58.00,Collision with vehicle,No,No,1,Wednesday,CROSS TRAFFIC(INTERSECTIONS ONLY),MELB_URBAN,MELB_URBAN,1,0,2,0,No,1,-37.77001,MOONEE VALLEY,MOONEE VALLEY,Day,144.85979,0,0,0,Intersection,1,2,1,3475242,0,0,1,1,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Local Road,Local Road,Cross intersection,No,0,Other injury accident,50 km/hr,,,Metro,2,0,0,0
21/11/18,T20180021837,15.05.00,Collision with a fixed object,No,No,0,Tuesday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,MELB_URBAN,MELB_URBAN,1,0,0,0,No,1,-37.70096,BANYULE,BANYULE,Day,145.06838,1,0,0,Intersection,0,1,1,3475243,0,0,0,1,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Other,"Arterial Other,Local Road",T intersection,Yes,1,Serious injury accident,60 km/hr,,,Metro,1,0,0,0
21/11/18,T20180021841,16.45.00,Collision with vehicle,No,No,0,Tuesday,REAR END(VEHICLES IN SAME LANE),MELB_URBAN,MELB_URBAN,3,0,1,0,No,1,-37.76047,MANNINGHAM,MANNINGHAM,Day,145.14099,2,0,0,Non-Intersection,2,3,1,3475245,0,0,1,3,0,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Arterial Other,Arterial Other,Not at intersection,No,0,Other injury accident,70 km/hr,,,Metro,3,0,0,1
27/11/18,T20180022281,14.20.00,Collision with vehicle,No,No,1,Monday,CROSS TRAFFIC(INTERSECTIONS ONLY),MELB_URBAN,MELB_URBAN,1,0,1,0,No,1,-37.809,MELBOURNE,MELBOURNE,Day,144.95764,1,0,0,Non-Intersection,1,2,1,3475249,0,0,1,1,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Local Road,Local Road,Cross intersection,No,0,Other injury accident,40 km/hr,,,Metro,2,0,0,0
28/11/18,T20180022292,06.20.00,Collision with vehicle,No,No,1,Wednesday,RIGHT THROUGH,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,1,0,0,0,No,1,-37.55368,BALLARAT,BALLARAT,Dusk/Dawn,143.81369,2,0,0,Intersection,1,2,1,3475251,0,0,1,1,0,0,0,0,0,Yes,0,WESTERN REGION,WESTERN REGION,Arterial Other,"Arterial Other,Local Road",T intersection,No,0,Other injury accident,70 km/hr,C,C,Country,2,0,0,0
28/11/18,T20180022299,08.35.00,Struck Pedestrian,No,No,0,Wednesday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,MELB_URBAN,MELB_URBAN,1,0,1,0,No,1,-37.88765,MONASH,MONASH,Day,145.14553,1,0,0,Intersection,1,1,1,3475255,0,1,1,1,0,1,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Arterial Other,"Arterial Other,Local Road",T intersection,No,0,Other injury accident,70 km/hr,,,Metro,2,0,0,0
27/11/18,T20180022300,16.30.00,Collision with vehicle,No,No,0,Monday,CROSS TRAFFIC(INTERSECTIONS ONLY),MELB_URBAN,MELB_URBAN,2,0,2,0,No,1,-37.74432,BRIMBANK,BRIMBANK,Day,144.82591,0,0,0,Intersection,1,2,1,3475256,0,0,1,2,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Local Road,Local Road,Cross intersection,No,0,Other injury accident,50 km/hr,,,Metro,2,0,0,0
5/12/18,T20180022828,16.04.00,Collision with vehicle,No,No,0,Wednesday,REAR END(VEHICLES IN SAME LANE),LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,2,0,4,0,No,1,-38.17411,GEELONG,GEELONG,Day,144.35271,1,0,0,Intersection,4,2,1,3475261,0,0,1,2,3,0,0,0,0,Yes,0,SOUTH WESTERN REGION,SOUTH WESTERN REGION,Arterial Highway,"Arterial Highway,Local Road",T intersection,No,0,Other injury accident,60 km/hr,A,A,Country,5,0,0,0
5/12/18,T20180022832,17.50.00,Collision with vehicle,No,No,1,Wednesday,RIGHT THROUGH,MELB_URBAN,MELB_URBAN,1,0,0,0,No,1,-37.81206,MARIBYRNONG,MARIBYRNONG,Day,144.90106,2,0,0,Intersection,1,2,1,3475262,0,0,0,1,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Highway,"Arterial Highway,Local Road",T intersection,No,1,Serious injury accident,60 km/hr,,,Metro,2,0,0,0
5/12/18,T20180022836,20.29.00,Collision with vehicle,Yes,No,0,Wednesday,RIGHT THROUGH,MELB_URBAN,MELB_URBAN,2,0,1,0,No,1,-37.85934,BOROONDARA,BOROONDARA,Dark Street lights off,145.07522,1,0,0,Intersection,1,2,1,3475263,0,0,1,2,0,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Local Road,Local Road,T intersection,No,0,Other injury accident,50 km/hr,,,Metro,2,0,0,0
5/12/18,T20180022837,21.30.00,Collision with vehicle,Yes,No,0,Tuesday,REAR END(VEHICLES IN SAME LANE),MELB_URBAN,MELB_URBAN,2,0,0,0,No,1,-37.82458,MELBOURNE,MELBOURNE,Dark Street lights on,144.96375,2,0,0,Intersection,1,2,1,3475264,0,0,1,2,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Highway,"Arterial Highway,Local Road",Cross intersection,No,0,Other injury accident,60 km/hr,,,Metro,2,0,0,0
5/12/18,T20180022838,18.55.00,Collision with a fixed object,Yes,No,0,Tuesday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,RURAL_VICTORIA,RURAL_VICTORIA,1,0,1,0,No,1,-37.2403,MITCHELL,MITCHELL,Day,145.04501,0,0,0,Non-Intersection,0,1,1,3475265,0,0,1,1,0,0,0,0,0,Yes,0,NORTHERN REGION,NORTHERN REGION,Local Road,Local Road,Not at intersection,Yes,0,Other injury accident,100 km/hr,,,Country,1,0,0,0
5/12/18,T20180022842,21.30.00,Collision with vehicle,Yes,No,0,Tuesday,REAR END(VEHICLES IN SAME LANE),MELB_URBAN,MELB_URBAN,2,0,1,0,No,1,-37.97227,CASEY,CASEY,Dark Street lights on,145.23531,1,0,0,Non-Intersection,1,2,1,3475266,0,0,1,2,0,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Arterial Other,Arterial Other,Not at intersection,No,0,Other injury accident,80 km/hr,,,Metro,2,0,0,1
5/12/18,T20180022846,21.40.00,Collision with vehicle,Yes,No,0,Wednesday,RIGHT THROUGH,MELB_URBAN,MELB_URBAN,2,0,1,0,No,2,-37.64055,HUME,HUME,Unk.,144.92878,2,0,0,Intersection,1,2,1,3475267,0,0,2,2,1,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Other,"Arterial Other,Local Road",Cross intersection,No,0,Other injury accident,60 km/hr,,,Metro,3,0,0,1
5/12/18,T20180022847,22.00.00,Collision with vehicle,Yes,No,0,Tuesday,REAR END(VEHICLES IN SAME LANE),MELB_URBAN,MELB_URBAN,2,0,1,0,No,1,-37.72354,BRIMBANK,BRIMBANK,Dark Street lights on,144.86546,1,0,0,Non-Intersection,1,2,1,3475268,0,0,0,2,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Freeway,Freeway,Not at intersection,No,1,Serious injury accident,70 km/hr,M,M,Metro,2,0,0,1
5/12/18,T20180022848,22.34.00,Collision with vehicle,Yes,No,0,Wednesday,REAR END(VEHICLES IN SAME LANE),MELB_URBAN,MELB_URBAN,3,0,2,0,No,1,-37.7235,BRIMBANK,BRIMBANK,Dark Street lights on,144.86552,2,0,0,Non-Intersection,3,3,1,3475269,0,0,1,3,1,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Freeway,Freeway,Not at intersection,No,0,Other injury accident,40 km/hr,M,M,Metro,4,0,0,1
6/12/18,T20180022849,01.45.00,Struck Pedestrian,Yes,No,0,Thursday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,MELB_URBAN,MELB_URBAN,1,0,0,1,No,1,-37.81482,MELBOURNE,"YARRA,MELBOURNE",Dark Street lights on,144.99046,2,0,0,Intersection,1,1,1,3475270,0,0,0,0,0,1,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Highway,"Arterial Highway,Local Road",T intersection,No,1,Serious injury accident,60 km/hr,,,Metro,2,0,0,0
11/12/18,T20180023295,22.00.00,Collision with a fixed object,Yes,Yes,0,Tuesday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,RURAL_VICTORIA,RURAL_VICTORIA,1,0,0,0,No,1,-37.22946,MACEDON RANGES,MACEDON RANGES,Dark No street lights,144.78129,1,0,0,Non-Intersection,0,1,1,3475272,0,0,0,1,0,0,0,0,0,Yes,0,NORTHERN REGION,NORTHERN REGION,Local Road,Local Road,Not at intersection,Yes,1,Serious injury accident,Not known,,,Country,1,0,1,0
12/12/18,T20180023297,00.10.00,Collision with vehicle,Yes,No,0,Wednesday,REAR END(VEHICLES IN SAME LANE),MELB_URBAN,MELB_URBAN,1,0,0,0,No,1,-37.86285,PORT PHILLIP,PORT PHILLIP,Dark Street lights on,145.0025,1,1,1,Intersection,1,2,1,3475273,0,0,1,1,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Local Road,Local Road,T intersection,No,0,Other injury accident,60 km/hr,,,Metro,2,0,0,1
11/12/18,T20180023299,21.58.00,Struck Pedestrian,Yes,No,0,Monday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,MELB_URBAN,MELB_URBAN,1,0,0,0,No,1,-37.79765,MARIBYRNONG,MARIBYRNONG,Dark Street lights on,144.88837,2,0,0,Non-Intersection,1,1,1,3475274,0,0,0,1,0,1,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Other,Arterial Other,Not at intersection,No,1,Serious injury accident,60 km/hr,,,Metro,2,0,0,0
